index,profit,number of trade,Average Gain,SD,Maximum Gain in One Trade,Maximum Loss in One Trade
"(18, 192)",8951.140624,14,639.3671874,1081.022931,1492.65039,-2356.861328
"(18, 193)",8951.140624,14,639.3671874,1081.022931,1492.65039,-2356.861328
"(21, 182)",8950.777344,14,639.3412389,1116.207265,1940.980468,-2356.861328
"(37, 116)",7671.759764,12,639.3133137,1325.071667,1735.261718,-2613.019532
"(25, 193)",7032.371092,11,639.3064629,1338.207968,1940.980468,-2760.039063
"(25, 194)",7032.371092,11,639.3064629,1338.207968,1940.980468,-2760.039063
"(25, 195)",7032.371092,11,639.3064629,1338.207968,1940.980468,-2760.039063
"(30, 226)",7030.5625,11,639.1420455,1206.49379,2544.611328,-2406.009765
"(30, 227)",7030.5625,11,639.1420455,1206.49379,2544.611328,-2406.009765
"(32, 161)",7030.484376,11,639.1349433,1363.728613,1720.119141,-2579.160157
"(32, 162)",7030.484376,11,639.1349433,1363.728613,1720.119141,-2579.160157
"(39, 101)",9586.130859,15,639.0753906,1409.317573,1768.320312,-3719.470703
"(52, 183)",5751.56836,9,639.0631511,1077.736038,2081.169922,-1632.679687
"(19, 184)",8946.035154,14,639.002511,1094.025952,1492.65039,-2297.929688
"(19, 185)",8946.035154,14,639.002511,1094.025952,1492.65039,-2297.929688
"(40, 198)",5750.626954,9,638.9585504,1429.847107,2372.84961,-2525.789062
"(53, 155)",6389.287109,10,638.9287109,1215.016798,2746.810547,-1879.53125
"(28, 175)",6388.976562,10,638.8976562,1480.799526,1835.119141,-2750.650391
"(39, 202)",5747.638672,9,638.6265191,1435.459309,2409.429688,-2525.789062
"(46, 165)",5747.279296,9,638.5865884,1503.120754,2592.541016,-2638.830078
"(47, 162)",5747.279296,9,638.5865884,1503.120754,2592.541016,-2638.830078
"(58, 174)",6383.261719,10,638.3261719,1029.665573,2525.220703,-1230.839843
"(49, 160)",6382.439452,10,638.2439452,1295.537939,2592.541016,-2213.160156
"(38, 124)",7658.38086,12,638.198405,1320.728217,1622.941406,-2896.099609
"(39, 121)",7658.38086,12,638.198405,1320.728217,1622.941406,-2896.099609
"(40, 118)",7658.38086,12,638.198405,1320.728217,1622.941406,-2896.099609
"(18, 183)",8929.304687,14,637.8074776,1197.010161,1487.53125,-2934.808594
"(20, 182)",8926.123047,14,637.5802176,1063.893231,1487.53125,-2297.929688
"(44, 205)",7012.457032,11,637.4960938,1132.459798,2620.308594,-1621.419921
"(18, 101)",12749.21289,20,637.4606445,1049.751332,1529.029297,-2772.158203
"(42, 189)",6374.138672,10,637.4138672,1256.627873,2372.84961,-2241.458984
"(41, 126)",6373.609375,10,637.3609375,1581.103145,1916.169921,-3176.029297
"(48, 162)",6371.060545,10,637.1060545,1419.142266,2592.541016,-2638.830078
"(36, 144)",6369.998049,10,636.9998049,1521.038083,1632.208985,-2909.380859
"(57, 101)",5732.875001,9,636.9861112,1581.414105,1887.738282,-2886.75
"(42, 125)",6369.521485,10,636.9521485,1589.211801,1782.400391,-3176.029297
"(19, 103)",12737.86133,20,636.8930665,1003.679431,1515.949219,-2499.5
"(30, 176)",6367.798828,10,636.7798828,1372.376043,1734.560547,-2760.039063
"(31, 173)",6367.798828,10,636.7798828,1372.376043,1734.560547,-2760.039063
"(47, 201)",6367.548827,10,636.7548827,994.2407993,2305.529297,-1492.759766
"(37, 154)",5730.300782,9,636.7000869,1353.426643,1632.208985,-2461.371094
"(28, 122)",9550.298828,15,636.6865885,1430.802746,1940.980468,-3883.429688
"(47, 210)",5729.794921,9,636.6438801,1070.525657,2342.109375,-1445.759766
"(27, 117)",10185.53906,16,636.5961913,1330.858878,1940.980468,-3387
"(27, 118)",10185.53906,16,636.5961913,1330.858878,1940.980468,-3387
"(39, 143)",6365.546876,10,636.5546876,1452.986116,1779.798828,-2620.101562
"(40, 140)",6365.546876,10,636.5546876,1452.986116,1779.798828,-2620.101562
"(41, 137)",6365.546876,10,636.5546876,1452.986116,1779.798828,-2620.101562
"(19, 186)",8911.083982,14,636.5059987,1075.682991,1492.65039,-2297.929688
"(37, 138)",6363.589846,10,636.3589846,1480.407207,1622.941406,-2850.449219
"(37, 139)",6363.589846,10,636.3589846,1480.407207,1622.941406,-2850.449219
"(39, 196)",5724.597657,9,636.0664063,1374.22642,2372.84961,-2241.458984
"(40, 192)",5724.597657,9,636.0664063,1374.22642,2372.84961,-2241.458984
"(40, 193)",5724.597657,9,636.0664063,1374.22642,2372.84961,-2241.458984
"(49, 162)",6359.972656,10,635.9972656,1271.738557,2592.541016,-2213.160156
"(49, 163)",6359.972656,10,635.9972656,1271.738557,2592.541016,-2213.160156
"(40, 207)",6359.378906,10,635.9378906,1265.758289,2656.888672,-2062.121094
"(40, 208)",6359.378906,10,635.9378906,1265.758289,2656.888672,-2062.121094
"(24, 152)",7631.214843,12,635.9345702,1517.8988,1940.980468,-3662.160156
"(45, 102)",8266.507812,13,635.8852163,1300.696113,1705.25,-2613.019532
"(27, 144)",8265.746093,13,635.8266225,1362.68112,1940.980468,-3260.388672
"(33, 163)",6993.779297,11,635.7981179,1258.387237,1720.119141,-2579.160157
"(33, 164)",6993.779297,11,635.7981179,1258.387237,1720.119141,-2579.160157
"(50, 198)",5720.947266,9,635.6608073,1034.553674,2305.529297,-1492.759766
"(33, 130)",7626.367188,12,635.530599,1289.515156,1768.320312,-2535.560547
"(47, 168)",6354.482421,10,635.4482421,1307.616621,2515.521485,-2213.160156
"(29, 156)",8259.765627,13,635.3665867,1206.707961,1768.320312,-2658.46875
"(40, 184)",6352.777344,10,635.2777344,1324.535822,2372.84961,-2377.710937
"(44, 190)",6351.070312,10,635.1070312,1187.364282,2188.708984,-2192.160156
"(54, 152)",6350.767578,10,635.0767578,1212.74565,2746.810547,-1879.53125
"(54, 153)",6350.767578,10,635.0767578,1212.74565,2746.810547,-1879.53125
"(55, 150)",6350.767578,10,635.0767578,1212.74565,2746.810547,-1879.53125
"(32, 144)",8887.947266,14,634.8533761,1193.755225,1768.320312,-2658.46875
"(44, 203)",6348.197266,10,634.8197266,1202.109447,2620.308594,-1730.839843
"(30, 235)",6347.99414,10,634.799414,1369.649354,2345.03125,-2951.458984
"(18, 102)",12690.89453,20,634.5447266,1049.085009,1529.029297,-2772.158203
"(46, 120)",6344.830078,10,634.4830078,1550.576799,1867.029297,-3004.539063
"(47, 117)",6344.830078,10,634.4830078,1550.576799,1867.029297,-3004.539063
"(47, 118)",6344.830078,10,634.4830078,1550.576799,1867.029297,-3004.539063
"(48, 115)",6344.830078,10,634.4830078,1550.576799,1867.029297,-3004.539063
"(48, 116)",6344.769531,10,634.4769531,1550.578267,1867.029297,-3004.539063
"(21, 183)",8882.597656,14,634.4712611,1115.476783,1940.980468,-2356.861328
"(27, 178)",6343.955078,10,634.3955078,1478.269519,1835.119141,-2750.650391
"(49, 112)",6342.472657,10,634.2472657,1525.580245,1867.029297,-3004.539063
"(55, 149)",6973.265625,11,633.9332386,1154.412203,2746.810547,-1879.53125
"(47, 167)",6336.972655,10,633.6972655,1309.04951,2515.521485,-2213.160156
"(20, 234)",8237.48242,13,633.6524938,1088.038076,1940.980468,-2339.830078
"(59, 105)",5702.275392,9,633.5861547,1460.4172,1993.259766,-2392.439453
"(41, 177)",5701.626955,9,633.5141061,1358.780325,2148.490235,-2377.710937
"(38, 231)",8235.195313,13,633.4765625,1092.968086,2674.849609,-1590.919922
"(49, 161)",6965.859375,11,633.2599432,1226.436105,2592.541016,-2213.160156
"(22, 184)",8230.675781,13,633.1289062,1133.202476,1940.980468,-2356.861328
"(34, 112)",8862.839844,14,633.0599889,1428.390681,1768.320312,-3719.470703
"(27, 146)",8229.347655,13,633.0267427,1368.474813,1940.980468,-3260.388672
"(27, 147)",8229.347655,13,633.0267427,1368.474813,1940.980468,-3260.388672
"(27, 148)",8229.347655,13,633.0267427,1368.474813,1940.980468,-3260.388672
"(21, 231)",7596.130858,12,633.0109048,1147.602082,1940.980468,-2399.021484
"(59, 192)",5695.941407,9,632.8823786,822.9148974,1425.939453,-995.189454
"(34, 125)",7594.259765,12,632.8549804,1306.629878,1768.320312,-2535.560547
"(35, 122)",7594.259765,12,632.8549804,1306.629878,1768.320312,-2535.560547
"(22, 106)",12020.74219,19,632.6706414,1170.197469,1429.060547,-3159.359375
"(18, 191)",8856.742186,14,632.6244419,1093.792614,1492.65039,-2356.861328
"(29, 169)",6324.90625,10,632.490625,1473.817806,1768.320312,-2750.650391
"(29, 170)",6324.90625,10,632.490625,1473.817806,1768.320312,-2750.650391
"(29, 171)",6324.90625,10,632.490625,1473.817806,1768.320312,-2750.650391
"(18, 186)",8853.89453,14,632.4210379,1200.40949,1492.65039,-2934.808594
"(42, 133)",6323.640625,10,632.3640625,1499.493512,1782.400391,-2678.958985
"(40, 136)",6323.591797,10,632.3591797,1491.935745,1779.798828,-2678.958985
"(19, 187)",8852.152342,14,632.2965959,1087.211428,1492.65039,-2356.861328
"(36, 119)",7586.697266,12,632.2247722,1306.576231,1768.320312,-2535.560547
"(56, 197)",6321.808594,10,632.1808594,801.785714,1939.81836,-561.558594
"(32, 143)",9482.029297,15,632.1352865,1140.295154,1768.320312,-2658.46875
"(40, 117)",7584.970703,12,632.0808919,1372.654867,1622.941406,-2896.099609
"(24, 204)",6952.740232,11,632.0672938,1210.1897,1940.980468,-2457.619141
"(24, 205)",6952.740232,11,632.0672938,1210.1897,1940.980468,-2457.619141
"(28, 121)",10109.89844,16,631.8686523,1327.861129,1940.980468,-3589.759766
"(59, 189)",5686.572266,9,631.8413629,754.5576665,1491.240234,-714.298829
"(53, 182)",6318.09961,10,631.809961,1088.70391,2448.201172,-1632.679687
"(54, 179)",6318.09961,10,631.809961,1088.70391,2448.201172,-1632.679687
"(55, 177)",6318.09961,10,631.809961,1088.70391,2448.201172,-1632.679687
"(38, 141)",6313.052735,10,631.3052735,1492.745187,1779.798828,-2737.890625
"(57, 173)",5680.492188,9,631.1657987,1127.916061,2525.220703,-1632.679687
"(57, 174)",5680.492188,9,631.1657987,1127.916061,2525.220703,-1632.679687
"(18, 194)",8835.90039,14,631.1357421,1080.644657,1492.65039,-2356.861328
"(44, 209)",6941.667968,11,631.0607244,1064.930403,2342.109375,-1481.5
"(55, 189)",5047.291017,8,630.9113771,856.7145045,1715.458985,-1043.919922
"(28, 135)",8200.021484,13,630.7708834,1503.831999,1940.980468,-3574.210937
"(51, 150)",6307.228515,10,630.7228515,1397.081711,2746.810547,-2560.660156
"(52, 149)",6307.228515,10,630.7228515,1397.081711,2746.810547,-2560.660156
"(54, 115)",5674.515625,9,630.5017361,1452.38444,1887.738282,-2392.439453
"(55, 112)",5674.515625,9,630.5017361,1452.38444,1887.738282,-2392.439453
"(55, 113)",5674.515625,9,630.5017361,1452.38444,1887.738282,-2392.439453
"(56, 110)",5674.515625,9,630.5017361,1452.38444,1887.738282,-2392.439453
"(56, 111)",5674.515625,9,630.5017361,1452.38444,1887.738282,-2392.439453
"(57, 109)",5674.515625,9,630.5017361,1452.38444,1887.738282,-2392.439453
"(51, 191)",6304.691407,10,630.4691407,908.0489622,1816.669922,-1492.759766
"(48, 201)",6304.445312,10,630.4445312,1014.282602,2305.529297,-1492.759766
"(48, 202)",6304.445312,10,630.4445312,1014.282602,2305.529297,-1492.759766
"(21, 184)",8826.117187,14,630.4369419,1115.984153,1940.980468,-2356.861328
"(27, 174)",6303.316407,10,630.3316407,1502.363022,1835.119141,-2750.650391
"(27, 175)",6303.316407,10,630.3316407,1502.363022,1835.119141,-2750.650391
"(57, 197)",5672.519532,9,630.279948,885.2047088,1799.658204,-995.189454
"(28, 171)",6302.228516,10,630.2228516,1498.72589,1768.320312,-2750.650391
"(42, 132)",6301.460937,10,630.1460937,1500.028418,1782.400391,-2678.958985
"(39, 228)",8189.566407,13,629.9666467,1042.483683,2674.849609,-1481.5
"(41, 192)",5669.478516,9,629.9420573,1324.391332,2372.84961,-2241.458984
"(41, 193)",5669.478516,9,629.9420573,1324.391332,2372.84961,-2241.458984
"(56, 175)",5669.132813,9,629.9036459,1108.513275,2448.201172,-1632.679687
"(44, 103)",8186.169921,13,629.7053785,1301.220444,1686.839844,-2613.019532
"(45, 101)",8186.169921,13,629.7053785,1301.220444,1686.839844,-2613.019532
"(25, 185)",6926.617187,11,629.6924715,1430.41976,1940.980468,-2750.650391
"(25, 186)",6926.617187,11,629.6924715,1430.41976,1940.980468,-2750.650391
"(30, 239)",6926.001953,11,629.6365412,1303.18885,2345.03125,-2821.419922
"(19, 191)",8814.701171,14,629.6215122,1081.899916,1492.65039,-2356.861328
"(38, 114)",7554.65039,12,629.5541992,1318.061163,1622.941406,-2613.019532
"(53, 190)",5665.88086,9,629.5423178,839.1849514,1530.429688,-1090.919922
"(32, 131)",7552.531249,12,629.3776041,1304.051276,1768.320312,-2535.560547
"(32, 132)",7552.531249,12,629.3776041,1304.051276,1768.320312,-2535.560547
"(59, 104)",5663.714845,9,629.3016494,1466.030578,1993.259766,-2392.439453
"(35, 144)",6292.888674,10,629.2888674,1476.625849,1622.941406,-2850.449219
"(35, 145)",6292.888674,10,629.2888674,1476.625849,1622.941406,-2850.449219
"(36, 141)",6292.888674,10,629.2888674,1476.625849,1622.941406,-2850.449219
"(36, 142)",6292.888674,10,629.2888674,1476.625849,1622.941406,-2850.449219
"(36, 143)",6292.888674,10,629.2888674,1476.625849,1622.941406,-2850.449219
"(26, 178)",6291.667969,10,629.1667969,1508.202608,1940.980468,-2750.650391
"(51, 192)",6287.419922,10,628.7419922,909.398347,1816.669922,-1492.759766
"(17, 104)",12573.30273,20,628.6651367,1050.724897,1529.029297,-2772.158203
"(30, 246)",7543.58203,12,628.6318358,1122.88029,2345.03125,-2308.058594
"(20, 124)",11943.81055,19,628.6216078,1233.421858,1498.791015,-3220.61914
"(22, 133)",10057.63867,16,628.6024172,1338.765906,1498.791015,-3562.56836
"(17, 189)",8799.955077,14,628.5682198,1191.950283,1487.53125,-2934.808594
"(17, 190)",8799.955077,14,628.5682198,1191.950283,1487.53125,-2934.808594
"(28, 249)",7541.414062,12,628.4511718,1227.823637,2345.03125,-2821.419922
"(37, 128)",7540.962891,12,628.4135742,1334.260406,1622.941406,-2984.048828
"(42, 172)",5654.837892,9,628.3153213,1332.261058,2148.490235,-2377.710937
"(42, 173)",5654.837892,9,628.3153213,1332.261058,2148.490235,-2377.710937
"(42, 174)",5654.837892,9,628.3153213,1332.261058,2148.490235,-2377.710937
"(52, 185)",5653.808594,9,628.2009549,1082.286071,2081.169922,-1632.679687
"(33, 129)",7536.65039,12,628.0541992,1304.13544,1768.320312,-2535.560547
"(54, 194)",5652.121094,9,628.0134549,782.5837026,1549.939453,-1043.919922
"(24, 187)",7533.429687,12,627.7858073,1329.527123,1940.980468,-2558.669922
"(21, 171)",8788.746092,14,627.767578,1216.26361,1566.941406,-2934.808594
"(22, 185)",8158.726562,13,627.5943509,1133.461767,1940.980468,-2356.861328
"(24, 138)",8786.046876,14,627.5747769,1404.650717,1940.980468,-3512.300781
"(28, 173)",6273.976562,10,627.3976562,1471.88464,1768.320312,-2750.650391
"(28, 174)",6273.976562,10,627.3976562,1471.88464,1768.320312,-2750.650391
"(32, 147)",7523.789063,12,626.9824219,1283.023699,1768.320312,-2658.46875
"(25, 196)",6895.800779,11,626.8909799,1332.73225,1940.980468,-2760.039063
"(28, 138)",8146.773436,13,626.6748797,1488.152355,1940.980468,-3545.609375
"(48, 198)",6266.406249,10,626.6406249,999.8211614,2305.529297,-1492.759766
"(43, 106)",8145.449218,13,626.5730168,1291.718399,1622.941406,-2613.019532
"(45, 203)",6891.716798,11,626.5197089,1127.381203,2620.308594,-1621.419921
"(39, 139)",6264.660157,10,626.4660157,1505.062495,1779.798828,-2737.890625
"(40, 137)",6264.660157,10,626.4660157,1505.062495,1779.798828,-2737.890625
"(26, 179)",6263.328125,10,626.3328125,1507.053338,1940.980468,-2750.650391
"(17, 188)",8766.673828,14,626.1909877,1190.241792,1487.53125,-2934.808594
"(55, 165)",5008.816408,8,626.102051,1458.56477,2840,-2202.279296
"(56, 162)",5008.816408,8,626.102051,1458.56477,2840,-2202.279296
"(55, 169)",5008.427735,8,626.0534669,1436.32697,2840,-2072.240234
"(55, 170)",5008.427735,8,626.0534669,1436.32697,2840,-2072.240234
"(18, 187)",8764.666014,14,626.0475724,1201.309872,1492.65039,-2934.808594
"(31, 232)",6886.001953,11,626.0001775,1345.00047,2544.611328,-2951.458984
"(16, 176)",8763.378907,14,625.9556362,1261.251785,1352.019531,-3329.689453
"(53, 166)",5633.550781,9,625.9500868,1336.840933,2840,-2027.36914
"(45, 189)",6258.050781,10,625.8050781,1207.83403,2167.419922,-2192.160156
"(22, 226)",7508.539062,12,625.7115885,1164.703486,1940.980468,-2399.021484
"(29, 172)",6256.015625,10,625.6015625,1471.119394,1768.320312,-2750.650391
"(20, 237)",8756.492186,14,625.4637276,1057.397337,1940.980468,-2399.021484
"(28, 139)",8130.984374,13,625.4603365,1487.574727,1940.980468,-3545.609375
"(55, 161)",5628.427735,9,625.3808594,1346.398332,2840,-2027.36914
"(30, 236)",6252.703124,10,625.2703124,1376.777576,2345.03125,-2951.458984
"(30, 237)",6252.703124,10,625.2703124,1376.777576,2345.03125,-2951.458984
"(20, 185)",8753.011719,14,625.2151228,1075.666462,1566.941406,-2356.861328
"(20, 186)",8753.011719,14,625.2151228,1075.666462,1566.941406,-2356.861328
"(28, 137)",8126.933592,13,625.1487378,1490.662331,1940.980468,-3545.609375
"(49, 176)",5626.230469,9,625.1367188,1368.828011,2762.980469,-2311.699218
"(41, 220)",7500.031249,12,625.0026041,1079.316637,2674.849609,-1481.5
"(51, 171)",5624.929687,9,624.9921874,1331.256305,2840,-2027.36914
"(52, 168)",5624.929687,9,624.9921874,1331.256305,2840,-2027.36914
"(21, 217)",6874.691403,11,624.9719457,1234.96173,1940.980468,-2457.619141
"(21, 218)",6874.691403,11,624.9719457,1234.96173,1940.980468,-2457.619141
"(57, 159)",4998.585939,8,624.8232424,1395.899122,2994.269531,-1917.949218
"(58, 157)",4998.585939,8,624.8232424,1395.899122,2994.269531,-1917.949218
"(43, 192)",6247.53711,10,624.753711,1261.825123,2620.308594,-2192.160156
"(23, 187)",7496.66992,12,624.7224933,1261.378686,1940.980468,-2558.669922
"(23, 188)",7496.66992,12,624.7224933,1261.378686,1940.980468,-2558.669922
"(23, 189)",7496.66992,12,624.7224933,1261.378686,1940.980468,-2558.669922
"(32, 160)",6871.753908,11,624.7049007,1398.112392,1720.119141,-2737.890625
"(23, 100)",11868.30078,19,624.6474096,1165.567374,1515.949219,-3119.769531
"(22, 227)",7495.558594,12,624.6298828,1121.399585,1940.980468,-2399.021484
"(52, 121)",5620.673829,9,624.5193143,1497.18481,1887.738282,-2553.261718
"(45, 187)",6244.740235,10,624.4740235,1182.326061,2131.449219,-2192.160156
"(23, 211)",6868.929686,11,624.4481533,1207.990529,1940.980468,-2457.619141
"(48, 203)",5619.105468,9,624.345052,1048.253062,2305.529297,-1492.759766
"(42, 203)",6242.619141,10,624.2619141,1272.529472,2656.888672,-2093.96875
"(42, 204)",6242.619141,10,624.2619141,1272.529472,2656.888672,-2093.96875
"(53, 118)",5615.583985,9,623.9537761,1466.066767,1887.738282,-2451.371093
"(17, 101)",12471.94141,20,623.5970704,1022.680358,1529.029297,-2681.818359
"(17, 102)",12471.94141,20,623.5970704,1022.680358,1529.029297,-2681.818359
"(22, 162)",8729.845701,14,623.5604072,1406.699199,1940.980468,-3633.558594
"(22, 163)",8729.845701,14,623.5604072,1406.699199,1940.980468,-3633.558594
"(22, 164)",8729.845701,14,623.5604072,1406.699199,1940.980468,-3633.558594
"(20, 126)",11220.98047,18,623.3878038,1307.13565,1498.791015,-3494.380859
"(41, 206)",6233.849609,10,623.3849609,1257.103635,2656.888672,-1974.429688
"(32, 142)",8724.699219,14,623.1928014,1221.361845,1768.320312,-2984.048828
"(21, 174)",8723.583984,14,623.1131417,1213.743727,1566.941406,-2934.808594
"(58, 180)",5607.412109,9,623.0457899,952.5024834,2082.490235,-1090.919922
"(58, 100)",5607.013673,9,623.0015192,1599.179957,1887.738282,-2886.75
"(28, 136)",8098.33203,13,622.9486177,1496.824843,1940.980468,-3574.210937
"(21, 172)",8719.855467,14,622.8468191,1213.180211,1566.941406,-2934.808594
"(21, 173)",8719.855467,14,622.8468191,1213.180211,1566.941406,-2934.808594
"(44, 194)",6228.396485,10,622.8396485,1273.56468,2620.308594,-2181.660156
"(44, 195)",6228.396485,10,622.8396485,1273.56468,2620.308594,-2181.660156
